Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.3120,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2425,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2541,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1559,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1872,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1185,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2610,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1088,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.4401,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1592,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.3633,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1424,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2144,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2941,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1644,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2007,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.4218,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2648,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2564,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1626,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220728_063000.wav
