Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.8613,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.5266,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.9621,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1006,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1189,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2353,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.4337,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.7975,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.8387,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.6031,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.7547,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1534,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1248,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2020,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1406,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220715_190000.wav
