Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1920,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2031,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1872,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1463,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1372,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1532,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1714,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1069,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1207,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1914,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2024,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2137,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1916,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.3368,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.3372,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220703_073000.wav
