Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1612,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1968,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1983,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1379,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1739,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1768,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1254,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1954,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1921,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3535,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1170,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2239,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.3182,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1477,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220817_181500.wav
