Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2077,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2203,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.3109,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2829,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2751,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2126,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1049,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3115,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.3649,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2129,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1775,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2039,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220820_214500.wav
