Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.5055,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.9676,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.8980,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.3660,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.8754,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.7205,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2661,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.4410,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2578,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1052,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2288,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.9266,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.4157,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2109,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.9766,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.7923,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.9467,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1177,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220704_063000.wav
