Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1028,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1396,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1179,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.4932,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2628,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.4432,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2597,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1410,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1675,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1320,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1348,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220729_143000.wav
