Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1518,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1005,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2119,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.3479,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1607,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2349,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2320,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1347,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1082,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2324,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1671,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1341,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1029,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1365,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1142,D:/ORCHAMP_SON_2022/recs\ASP5\File6842.wav
