Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1684,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1866,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1231,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1824,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2006,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1902,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1800,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2450,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1195,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2109,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1535,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1110,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1665,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1421,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1214,D:/ORCHAMP_SON_2022/recs\ASP5\File5625.wav
