Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.3611,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1593,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2182,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1178,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1134,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2198,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1462,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1015,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1195,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1146,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1213,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1649,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1414,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1609,D:/ORCHAMP_SON_2022/recs\ASP5\File7288.wav
