Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2371,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2207,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.3908,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2496,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1540,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2215,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1340,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1821,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1553,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1459,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2622,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1614,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1511,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2656,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1449,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2617,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2952,D:/ORCHAMP_SON_2022/recs\ASP5\File5464.wav
