Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1156,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1998,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1172,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1285,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1503,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1401,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1493,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1731,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.4051,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1055,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2980,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2461,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1179,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1618,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1927,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220801_114500.wav
