Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Marmota marmota,Alpine Marmot,0.1464,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2791,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2655,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1526,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1826,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1548,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2168,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1628,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1474,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1676,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1840,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1116,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1229,D:/ORCHAMP_SON_2022/recs\ASP6\ASP6_20220827_053000.wav
