Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.4283,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2413,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.5714,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.7078,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.3142,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.5602,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.9392,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.8081,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1082,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.4639,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3946,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2027,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.8998,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.7246,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1841,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.6038,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.5142,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220818_144500.wav
