Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1606,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1378,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1287,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1392,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1552,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1261,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1403,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1766,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1213,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1392,D:/ORCHAMP_SON_2022/recs\MER2\MER2_20220711_070000.wav
