Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2505,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1687,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1377,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1043,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1098,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1439,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.3732,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1679,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.3490,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1648,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1781,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1889,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2285,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1014,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1239,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2393,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.3143,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220704_123000.wav
