Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1740,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1552,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2224,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1062,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1096,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1165,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1653,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2255,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1453,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1125,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220812_140000.wav
