Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1927,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1169,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1040,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2007,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1259,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1057,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2646,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3264,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2317,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2505,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1961,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1173,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1291,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220720_041500.wav
