Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1282,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1463,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2581,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1736,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1706,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1195,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1392,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1468,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1058,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1724,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220705_021500.wav
