Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1755,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1938,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1524,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.3249,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.4017,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.4300,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2808,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2276,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2985,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2916,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.4508,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.4154,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1478,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3194,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.3491,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1139,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1445,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1485,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1471,D:/ORCHAMP_SON_2022/recs\ASP7\ASP7_20220802_233000.wav
