Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1703,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1376,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1055,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1222,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1962,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2154,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1559,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1477,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1351,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1123,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1634,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2582,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220710_090000.wav
