Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1243,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1784,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1386,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2566,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1537,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1812,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1796,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1428,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1275,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1181,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2278,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2353,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2630,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220607_203000.wav
