Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1885,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.3233,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.4272,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.4883,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1877,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1449,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.3658,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1981,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2084,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2725,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.3163,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2986,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2334,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3180,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.4021,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.4817,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2300,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1491,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2984,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1625,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220722_064500.wav
