Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1389,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2974,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1774,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1284,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1274,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1044,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1517,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1173,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1399,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1969,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1377,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1229,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2255,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1621,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1428,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220805_224500.wav
