Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2125,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2088,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1675,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1613,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2332,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.3082,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.3443,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2898,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.3049,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2049,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2371,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1722,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1304,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3563,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2654,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1505,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2905,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1817,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2219,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2081,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220808_211500.wav
