Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.2662,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1104,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1577,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1223,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1381,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3289,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1676,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1120,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1305,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2488,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1127,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220528_161500.wav
