Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.6837,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.4646,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.3854,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2692,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1639,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.5081,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.3095,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2442,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.3500,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.3599,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2376,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2690,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2882,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.5596,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.5450,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1095,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.3408,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM2\ARM2_20220815_131500.wav
