Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.8387,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.9508,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.4720,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.6897,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.3385,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.9733,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.7815,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.8805,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2301,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.4430,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.5532,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.5493,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.8344,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3977,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2056,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2761,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.9890,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.8826,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2598,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1846,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220707_090000.wav
