Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.2239,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1301,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1287,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1442,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1505,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2284,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1633,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2124,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1145,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1175,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1022,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2020,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1216,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1635,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220802_021500.wav
