Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1311,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1297,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1244,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1112,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2562,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1363,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1160,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1493,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1684,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1569,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2184,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1297,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1439,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1044,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1105,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220905_103000.wav
