Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.9850,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.9333,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.9431,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.3842,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1298,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1175,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.9104,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1602,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.8789,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.5574,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1573,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.3456,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1078,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220713_170000.wav
