Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1428,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2236,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.9984,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.9665,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1009,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.8850,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.9989,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.8658,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.4176,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1826,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.5443,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER4\MER4_20220621_131500.wav
