Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.3047,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.9439,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1580,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.7140,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.8290,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.7081,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1170,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1254,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.3675,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.5773,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.7213,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.8072,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1228,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220722_050000.wav
