Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.8395,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.9588,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.9455,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.9051,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.9474,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.8577,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.8353,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.8509,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.8898,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.9636,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.9687,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.9568,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.8687,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.6706,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.6741,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.7063,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.8981,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.7646,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.7684,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.7310,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220807_061500.wav
