Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1536,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.8454,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1622,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.9600,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2341,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1014,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.3985,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3029,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1866,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2001,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.5210,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220627_073000.wav
