Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Marmota marmota,Alpine Marmot,0.1060,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1048,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.3776,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.8222,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.8946,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1233,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1174,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1215,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2666,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2153,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2472,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.9712,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.8543,D:/ORCHAMP_SON_2022/recs\ARM3\ARM3_20220821_063000.wav
