Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1247,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1183,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1053,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1174,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1069,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1409,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1606,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2260,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1093,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1139,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2136,D:/ORCHAMP_SON_2022/recs\VTN3\VTN3_20220526_164500.wav
