Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.6821,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2752,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2671,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.4011,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1434,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1831,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1115,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.3760,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2567,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.8495,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.6951,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220731_074500.wav
