Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Marmota marmota,Alpine Marmot,0.1105,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.5338,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1814,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2703,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1188,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2633,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1886,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3493,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.4593,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.7848,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.6832,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1925,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1694,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2218,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220709_160000.wav
