Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1642,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.9175,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.6884,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.7226,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.6878,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.6073,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1745,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.9048,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.7450,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1310,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.8944,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.9117,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2000,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220723_063000.wav
