Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.6730,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.4077,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.5847,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.6866,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1062,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.7431,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.4903,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.4139,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.7087,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.8859,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.3292,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2429,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1393,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1491,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.3379,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.4819,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.6132,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.8072,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220717_173000.wav
