Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1785,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.8521,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1569,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2353,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2964,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2238,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1826,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.6904,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.7931,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.3834,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2811,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2006,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2547,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.6774,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.4947,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_063000.wav
