Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.4364,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.6279,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.8522,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.3542,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1479,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.5972,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.6689,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.7538,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.7949,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.7551,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.5324,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.8813,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.9414,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220814_123000.wav
