Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.8035,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.7059,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.9755,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1725,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.8203,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.5328,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.8946,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.8187,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.3158,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.8870,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_054500.wav
