Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.9842,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.9802,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.9823,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.8714,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.4363,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2453,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1402,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1619,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2301,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1555,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1168,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2442,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220822_170000.wav
