Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1027,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.8184,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.7158,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.4963,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2734,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.4598,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2970,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.4080,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.3614,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3329,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2326,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1459,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.3926,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2303,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2291,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1043,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220711_160000.wav
