Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2215,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1113,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1140,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1086,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1473,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1536,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1339,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1514,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1183,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1451,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1865,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1225,D:/ORCHAMP_SON_2022/recs\MER4\MER4_20220901_231500.wav
