Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.3029,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1442,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1631,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1501,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1045,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1034,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1075,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1136,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1009,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1652,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220720_221500.wav
