Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1340,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1562,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1542,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1224,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1436,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2120,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1238,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1656,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2278,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1118,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1276,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1788,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220627_211500.wav
