Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2472,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1005,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1790,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1075,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1184,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1046,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1876,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1059,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1119,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1001,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1104,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1061,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1126,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1228,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1103,D:/ORCHAMP_SON_2022/recs\VTN4\VTN4_20220714_204500.wav
