Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.2602,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2542,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2296,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2366,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2021,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.3174,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2010,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1016,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1998,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2117,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.3202,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1575,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220802_050000.wav
