Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.8621,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.6664,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.5057,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.4485,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2947,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.4273,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.4442,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.6988,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2584,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2044,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220901_151500.wav
