Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1188,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1554,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1527,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2001,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1516,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1811,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1049,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1593,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1875,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2305,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1436,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1714,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1214,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1012,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1651,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1063,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_134500.wav
