Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.7265,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2164,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.4172,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.5267,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2909,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.8660,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.3555,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.6510,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2913,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1243,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220727_083000.wav
