Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1425,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1056,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2435,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1130,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2840,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2652,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2607,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1023,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2033,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1042,D:/ORCHAMP_SON_2022/recs\MER3\MER3_20220824_101500.wav
