Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Marmota marmota,Alpine Marmot,0.1661,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1024,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1191,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1005,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2227,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1783,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1433,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2233,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1330,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1084,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220707_000000.wav
