Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.4816,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2221,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1551,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1100,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1096,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1549,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1411,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1116,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1780,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1937,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1630,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1357,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1648,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1172,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1529,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1262,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220708_233000.wav
