Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2999,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2782,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2057,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1738,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1466,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2271,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1868,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1743,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1368,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2960,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1743,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1836,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1517,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1420,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1989,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1449,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2260,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.3348,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.3250,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1806,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220712_001500.wav
