Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1740,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1912,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1259,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1734,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.4435,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1730,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1068,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1487,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1350,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1552,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220627_051500.wav
