Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1221,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2159,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1098,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1171,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1003,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1132,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1631,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1834,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1012,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1602,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1477,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_004500.wav
