Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.1300,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1330,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2053,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2310,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1566,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1454,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1492,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1505,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1362,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1611,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1152,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_213000.wav
