Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1634,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1714,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2665,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1526,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1498,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2813,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1229,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1176,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2426,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1723,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1704,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2379,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1582,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1090,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1289,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2480,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2626,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1001,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1528,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220711_210000.wav
