Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Marmota marmota,Alpine Marmot,0.1638,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1005,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1471,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1908,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1239,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1748,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1026,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1638,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1306,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1884,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2238,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1869,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1003,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220721_201500.wav
