Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1886,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2951,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2087,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2641,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1944,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1713,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2266,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1575,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1596,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2350,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3417,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1632,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1603,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.3612,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2726,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2470,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2958,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1324,D:/ORCHAMP_SON_2022/recs\PEC4\PEC4_20220710_193000.wav
